   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	13649	4398	980	1542	604	328	193	849	1042	8894	65.1623
Gowainghat	40773	9861	2404	5943	1927	469	899	2501	3400	24004	58.8723
Jakiganj	29602	8355	3277	4181	1634	454	541	894	1435	19336	65.3199
Jaintapur	22592	6463	1961	3919	1091	200	388	703	1091	14725	65.1779
Balaganj	40882	10606	3568	6255	1589	951	229	1886	2115	25084	61.3571
Golapganj	41471	10822	3618	6332	1606	958	231	1892	2123	25459	61.3899
Sylhet Sadar	69739	23041	6465	6407	1317	1618	453	2936	3389	42237	60.5644
Biani Bazar	29938	7762	3009	3556	2929	321	523	891	1414	18991	63.4344
Kanaighat	41369	11238	3358	6087	2848	612	1314	588	1902	26045	62.9578
Biswanath	25563	9435	2049	2809	1009	467	158	1455	1613	17382	67.9967
Companiganj	21420	6072	1779	3093	816	618	61	745	806	13184	61.5500
South Shurma	43197	12952	3021	4922	1140	820	256	2098	2354	25209	58.3582

 
