   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	43353	13698	832	9312	1772	257	312	2691	3003	28874	66.6021
Matlab (South)	40715	11856	1431	9338	589	136	294	2497	2791	26141	64.2048
Hajiganj	57037	20296	1718	10093	1477	526	322	2943	3265	37375	65.5276
Chandpur Sadar	64476	23026	1459	11665	1384	533	678	4157	4835	42902	66.5395
Kachua	72260	24076	2459	12819	1385	622	789	4142	4931	46292	64.0631
Faridganj	77036	28004	2925	11661	1381	665	375	5182	5557	50193	65.1553
Hemchar	18484	6921	410	2901	564	251	73	1602	1675	12722	68.8271
Motlab (North)	55291	19004	1858	7730	964	279	180	6093	6273	36108	65.3054

 
