   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34163	13875	1382	4226	426	950	1991	4271	6262	27121	79.3871
Kaharole	35120	13406	517	4342	565	897	2067	5667	7734	27461	78.1919
Fulbari	36514	15075	1933	2128	504	1380	3644	4155	7799	28819	78.9259
Khanshama	40120	15909	586	5969	416	1760	2110	4768	6878	31518	78.5593
Dinajpur Sadar	98820	39281	7104	13555	1145	2533	7491	8260	15751	79369	80.3167
Hakimpur	20213	7791	1752	2347	459	802	2204	1104	3308	16459	81.4278
Birganj	68637	28028	1596	7802	505	3720	3742	9070	12812	54463	79.3493
Ghoraghat	25994	11323	1347	2563	789	1006	1880	1978	3858	20886	80.3493
Birol	55768	23527	1692	5499	1156	2080	3028	7865	10893	44847	80.4171
Chirir Bandar	64316	28412	1758	6983	544	1395	4297	8492	12789	51881	80.6658
Parbatipur	82554	32428	4705	10007	1448	2342	8372	9220	17592	68522	83.0026
Nawabganj	49268	20860	1506	6452	1049	1458	4247	3352	7599	38924	79.0046
Birampur	36653	15027	1646	2746	1187	1214	4852	2786	7638	29458	80.3700

 
