   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	42219	13439	643	8682	1294	140	218	2170	2388	26586	62.9716
Matlab (South)	39617	11287	1083	7994	479	96	230	2310	2540	23479	59.2650
Hajiganj	55426	19911	1855	9161	1369	521	302	2786	3088	35905	64.7801
Chandpur Sadar	63193	23289	1305	9213	1347	496	610	4025	4635	40285	63.7491
Kachua	71266	23821	2247	11833	1184	386	624	3856	4480	43951	61.6718
Faridganj	75666	26645	2334	10206	1218	619	279	4825	5104	46126	60.9600
Hemchar	18350	6709	328	2567	399	140	64	1566	1630	11773	64.1580
Motlab (North)	54457	19263	1851	6790	883	270	153	5707	5860	34917	64.1185

 
