   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46971	16607	1865	10563	1331	720	406	3701	4107	35193	74.9250
Matlab (South)	42628	15145	2881	9583	842	1018	495	2766	3261	32730	76.7805
Hajiganj	61819	24724	2258	13063	1813	988	613	4385	4998	47844	77.3937
Chandpur Sadar	72286	27548	3133	14313	2534	2730	1172	4719	5891	56149	77.6762
Kachua	79244	28266	4420	15745	2128	1481	1456	5567	7023	59063	74.5331
Faridganj	82107	32183	5076	14227	2218	2426	672	6544	7216	63346	77.1505
Hemchar	18788	7666	624	3212	474	444	235	1464	1699	14119	75.1490
Motlab (North)	57044	21390	3445	8494	1187	1743	285	5501	5786	42045	73.7063

 
