   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	21614	7712	504	6048	1033	64	93	412	505	15866	73.4061
Moheshkhali	47226	18897	1295	6112	801	243	1283	1630	2913	30261	64.0770
Coxs Bazar Sadar	69949	22557	4525	10063	2272	1306	1431	2474	3905	44628	63.8008
Ramu	38354	11136	2128	8005	2094	108	1284	1620	2904	26375	68.7673
Chakaria	66945	26518	3101	13525	1781	316	116	2810	2926	48167	71.9501
Ukhiya	13587	6155	874	1626	193	77	122	438	560	9485	69.8094
Teknaf	27336	7608	954	5938	329	422	250	624	874	16125	58.9881
Pekua	13534	4813	322	2328	395	94	83	732	815	8767	64.7776

 
