   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56658	21110	4069	12868	2036	1147	1337	2938	4275	45505	80.3152
Rayganj	66767	30880	2855	13124	2337	481	1937	2363	4300	53977	80.8438
Tarash	45344	22117	1783	7009	1114	393	1965	1504	3469	35885	79.1395
Sirajganj Sadar	107996	41853	14075	22908	2781	640	2002	2623	4625	86882	80.4493
Kamarkhand	27865	10997	1588	5051	822	674	588	1048	1636	20768	74.5308
Chouhali	19062	6394	1420	3951	871	480	317	534	851	13967	73.2714
Ullahpara	120328	51205	7938	24202	2249	1785	3041	4565	7606	94985	78.9384
Belkuchi	66239	27513	7699	9832	1737	278	1037	1221	2258	49317	74.4531
Shazadpur	112931	37148	6982	29784	3844	786	1445	3938	5383	83927	74.3171

 
