   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49881	18047	4079	6638	1313	371	398	3902	4300	34748	69.6618
Begumganj	94519	37547	5800	12470	3584	433	654	7125	7779	67613	71.5338
Companiganj	43341	14875	2584	7253	2007	682	533	2395	2928	30329	69.9776
Sudharam (Sadar)	108683	36848	8650	22846	2359	1255	1243	7518	8761	80719	74.2701
Hatiya	57718	18775	1943	12827	846	16	1261	1615	2876	37283	64.5951
Chatkhil	41431	14580	1687	5422	1340	545	181	2371	2552	26126	63.0591
Subarna Char	30345	9013	3359	5255	539	444	713	1968	2681	21291	70.1631
Sonaimuri	55084	21922	3712	5935	1845	214	247	4136	4383	38011	69.0055

 
