   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19796	8775	946	1719	209	110	215	2351	2566	14325	72.3631
Bahubal	33124	14065	2372	3361	1032	464	1020	2312	3332	24626	74.3449
Madhabpur	61425	28532	3663	4643	1817	898	2574	4036	6610	46163	75.1534
Lakhai	27650	11257	1790	2966	362	272	350	2200	2550	19197	69.4286
Habiganj Sadar	58464	23665	4156	7800	2351	1175	2359	5189	7548	46695	79.8697
Baniachhong	56000	21022	3861	6232	1062	222	1605	3281	4886	37285	66.5804
Chunarughat	59278	25382	3738	6578	2217	537	3159	3470	6629	45081	76.0501
Nabiganj	57746	21330	2515	7530	3169	1916	2942	3444	6386	42846	74.1973

 
