   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92125	32745	17489	11682	2319	4355	2795	4053	6848	75438	81.8866
Dumuria	63792	24759	4104	10159	1405	3125	2740	5810	8550	52102	81.6748
Khulna Sadar	75540	27096	11438	9302	2201	3570	3725	3128	6853	60460	80.0371
Dacope	30777	14885	1173	3546	229	1535	626	2771	3397	24765	80.4659
Terokhada	25992	10033	2270	2711	1024	1485	972	1508	2480	20003	76.9583
Fultala	27384	9231	3143	4803	633	988	1411	1992	3403	22201	81.0729
Batiaghata	37934	15558	2430	5145	1571	1336	1707	1686	3393	29433	77.5900
Paikgachha	57191	23611	1652	8091	1114	3095	1827	6071	7898	45461	79.4898
Rupsha	37348	14929	2679	4415	1364	1887	1797	3028	4825	30099	80.5907
Koyra	40279	20493	1492	3554	591	1351	1397	2597	3994	31475	78.1425

 
