   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	107998	46400	17696	10250	1695	1254	1874	2303	4177	81472	75.4384
Dumuria	61833	26500	3400	6490	1621	877	3105	5471	8576	47464	76.7616
Khulna Sadar	105142	43021	13958	22221	3206	1502	1295	1212	2507	86415	82.1888
Dacope	30688	16427	1032	3592	471	168	413	2648	3061	24751	80.6537
Terokhada	23355	10032	2514	2598	1004	681	604	878	1482	18311	78.4029
Fultala	26199	10038	2518	4907	620	346	1212	1623	2835	21264	81.1634
Batiaghata	35191	14435	2114	4979	1831	332	1473	1482	2955	26646	75.7182
Paikgachha	54134	26950	1578	7396	985	367	1078	4118	5196	42472	78.4572
Rupsha	35422	14264	2354	4690	1288	514	1620	2048	3668	26778	75.5971
Koyra	38468	21867	1270	2870	509	342	1101	2169	3270	30128	78.3196

 
