   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92238	32457	17332	11605	2486	4993	2854	4174	7028	75901	82.2882
Dumuria	63726	24556	4160	10241	1356	3143	2708	5747	8455	51911	81.4597
Khulna Sadar	75590	26962	10881	9506	2244	3472	3773	3216	6989	60054	79.4470
Dacope	30857	14818	1198	3455	214	1684	626	2784	3410	24779	80.3027
Terokhada	25978	10000	2254	2695	1025	1423	939	1538	2477	19874	76.5032
Fultala	27363	8843	3213	4714	638	983	1397	2045	3442	21833	79.7902
Batiaghata	38041	15970	2657	5110	1537	1358	1649	1676	3325	29957	78.7492
Paikgachha	57221	23550	1638	8081	1061	2980	1827	6093	7920	45230	79.0444
Rupsha	37368	14848	2663	4259	1419	1950	1879	3117	4996	30135	80.6439
Koyra	40348	20398	1468	3512	587	1385	1397	2642	4039	31389	77.7957

 
