   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33779	13956	1361	4012	405	899	1989	4239	6228	26861	79.5198
Kaharole	34810	13398	538	4183	582	932	1994	5553	7547	27180	78.0810
Fulbari	36407	15144	1802	2097	469	1446	3626	4092	7718	28676	78.7651
Khanshama	39668	15881	600	5919	415	1548	2095	4691	6786	31149	78.5243
Dinajpur Sadar	98130	39573	7286	13072	1086	2197	7307	7977	15284	78498	79.9939
Hakimpur	19985	7767	1759	2247	402	689	2135	1062	3197	16061	80.3653
Birganj	67786	27746	1579	7671	526	3337	3677	8818	12495	53354	78.7095
Ghoraghat	25842	11569	1342	2497	772	862	1844	1922	3766	20808	80.5201
Birol	55354	23388	1736	5431	1110	1988	2971	7727	10698	44351	80.1225
Chirir Bandar	63913	28277	1708	6880	543	1116	4266	8388	12654	51178	80.0745
Parbatipur	81785	32520	4600	9822	1266	2123	8207	9019	17226	67557	82.6032
Nawabganj	49027	21009	1471	6366	986	1261	4147	3251	7398	38491	78.5098
Birampur	36358	14956	1631	2702	1115	1170	4787	2699	7486	29060	79.9274

 
