   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	26002	12482	725	2671	259	993	1402	1188	2590	19720	75.8403
Kalmakanda	50450	24894	3253	5369	1393	1306	1994	1855	3849	40064	79.4133
Modan	26966	13918	977	2386	506	946	1290	893	2183	20916	77.5643
Purbadhala	55757	23714	1626	8403	1132	1865	1555	2913	4468	41208	73.9064
Kendua	57667	25750	1739	5714	1810	1962	2536	4698	7234	44209	76.6626
Netrokona Sadar	67831	28850	3599	8524	535	2936	2921	3816	6737	51181	75.4537
Durgapur	45328	16923	2054	7812	1709	1539	1949	3594	5543	35580	78.4945
Barhatta	33490	14529	1566	4668	1277	928	1393	2411	3804	26772	79.9403
Mohonganj	31063	13595	1091	3400	1031	794	1411	2740	4151	24062	77.4619
Khaliajhuri	17131	6945	1289	2195	361	322	385	1581	1966	13078	76.3411

 
