   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	15390	4444	972	1596	623	342	200	842	1042	9019	58.6030
Gowainghat	40719	10108	2401	5712	1882	486	889	2451	3340	23929	58.7662
Jakiganj	29593	8483	3262	4155	1597	440	530	876	1406	19343	65.3634
Jaintapur	22570	6465	1952	3915	1092	213	390	698	1088	14725	65.2415
Balaganj	41377	10620	3569	6372	1602	962	228	1886	2114	25239	60.9977
Golapganj	39889	10769	4511	3419	1125	942	420	2252	2672	23438	58.7581
Sylhet Sadar	69526	22974	6403	6268	1305	1539	491	2849	3340	41829	60.1631
Biani Bazar	30021	7822	3043	3600	2869	310	510	874	1384	19028	63.3823
Kanaighat	41172	11534	3026	5928	2836	594	1309	572	1881	25799	62.6615
Biswanath	25572	9365	2058	2777	990	467	154	1428	1582	17239	67.4136
Companiganj	21408	6129	1765	2957	810	665	61	708	769	13095	61.1687
South Shurma	42939	12763	2961	4776	1124	804	251	2054	2305	24733	57.6003

 
