   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	53179	20241	4355	8506	1371	1063	531	4230	4761	40297	75.7762
Begumganj	107724	38902	7887	18469	4513	1944	910	9273	10183	81898	76.0258
Companiganj	48471	16452	3461	6944	1892	903	914	2709	3623	33275	68.6493
Sudharam (Sadar)	87249	28118	8467	17404	2223	2560	955	6611	7566	66338	76.0330
Hatiya	71777	26967	3597	17856	1035	1160	2066	1542	3608	54223	75.5437
Chatkhil	44571	16564	2522	5985	1800	1341	308	3560	3868	32080	71.9751
Subarna Char	51038	16622	4853	9689	811	2411	1170	2819	3989	38375	75.1891
Sonaimuri	63613	25694	4844	9279	1991	662	329	6096	6425	48895	76.8632
Kabirhat	35152	12956	2456	6882	857	913	185	3078	3263	27327	77.7395

 
