   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	59789	22619	3741	9189	2736	3253	1707	5311	7018	48556	81.2123
Bhariab Bazar	55873	22279	2785	8668	2178	3493	917	5153	6070	45473	81.3864
Austagram	29407	10772	1961	4890	1120	1194	412	3285	3697	23634	80.3686
Kishoreganj Sadar	71552	30965	4520	9593	2544	4071	2618	4794	7412	59105	82.6043
Hossainpur	37875	14738	2387	5524	1611	2280	504	2517	3021	29561	78.0488
Nikli	26733	11233	1614	2873	1383	1501	207	3215	3422	22026	82.3925
Bazitpur	44445	20345	3528	4580	992	1728	1181	3013	4194	35367	79.5748
Pakundia	43922	18602	3130	5274	1663	2384	1741	2408	4149	35202	80.1466
Itna	32626	16294	2277	2464	587	1262	761	2805	3566	26450	81.0703
Kuliarchar	33580	13411	1313	4387	1271	2407	1331	2593	3924	26713	79.5503
Tarail	29127	13267	1959	2581	923	1569	719	2013	2732	23031	79.0710
Karimganj	53498	23326	3150	5902	1807	3203	1354	3903	5257	42645	79.7133
Mithamoin	23795	9830	1498	2418	933	872	858	1950	2808	18359	77.1549

 
