   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	85579	30180	9295	8513	2499	1442	452	9262	9714	61643	72.0305
Boalmari	49788	17133	2958	7659	3042	230	870	2977	3847	34869	70.0349
Bhanga	46224	18398	3357	4776	2432	178	755	3859	4614	33755	73.0248
Char Bhadrashion	12074	3264	1416	1279	587	225	91	939	1030	7801	64.6099
Nagarkanda	63138	23412	5376	6807	2753	638	666	3483	4149	43135	68.3186
Sadarpur	32041	9753	3123	3503	2233	358	133	2478	2611	21581	67.3543
Alphadanga	23773	9396	1559	2867	1029	23	528	1271	1799	16673	70.1342
Modhukhali	39538	16167	2393	3356	1444	251	612	3595	4207	27818	70.3576

 
