   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	55666	21170	3009	11674	2118	743	1085	3128	4213	42927	77.1153
Rayganj	64658	30504	2124	10745	2148	637	1462	2139	3601	49759	76.9572
Tarash	43567	21317	1395	6090	990	776	1454	1103	2557	33125	76.0323
Sirajganj Sadar	89972	38336	7192	16941	2660	701	1426	2234	3660	69490	77.2351
Kamarkhand	27267	11406	1271	5203	1201	399	298	880	1178	20658	75.7619
Chouhali	22035	10469	1231	3817	878	392	263	426	689	17476	79.3102
Ullahpara	122284	51954	6454	24698	3049	1527	2045	4249	6294	93976	76.8506
Belkuchi	57630	27339	4448	5391	1951	263	731	1141	1872	41264	71.6016
Shazadpur	120907	41307	7830	32428	4263	934	389	3831	4220	90982	75.2496

 
