   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22595	7044	655	6848	343	1306	281	628	909	17105	75.7026
Moheshkhali	56986	23906	1706	10016	2288	3616	2449	1714	4163	45695	80.1864
Coxs Bazar Sadar	81377	28238	6784	14042	2588	3898	2252	3087	5339	60889	74.8234
Ramu	44696	12113	1989	11312	2344	2701	2779	2271	5050	35509	79.4456
Chakaria	80491	30402	4150	20216	2490	4019	1609	3933	5542	66819	83.0143
Ukhiya	37789	15057	1755	8028	553	2342	827	950	1777	29512	78.0968
Teknaf	48181	14943	2605	14434	599	1340	1587	1130	2717	36638	76.0424
Pekua	31577	10718	739	8319	403	1759	590	947	1537	23475	74.3421

 
