   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22135	7368	721	7376	485	306	163	577	740	16996	76.7834
Moheshkhali	49443	22815	1291	8677	891	380	1695	1711	3406	37460	75.7640
Coxs Bazar Sadar	69602	23301	4989	11565	2230	2397	1848	2432	4280	48762	70.0583
Ramu	40358	11451	1974	10216	2134	500	1961	1787	3748	30023	74.3917
Chakaria	71205	27643	3433	18030	1815	794	447	3027	3474	55189	77.5072
Ukhiya	31912	12863	955	5338	243	115	350	756	1106	20620	64.6152
Teknaf	38610	12379	1492	11315	245	424	784	848	1632	27487	71.1914
Pekua	26402	7922	452	7119	464	184	256	1041	1297	17438	66.0480

 
