   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	92334	30366	13292	11954	2350	3672	1964	9128	11092	72726	78.7641
Boalmari	54848	20366	4637	7293	2924	1269	1329	4376	5705	42194	76.9290
Bhanga	54369	19457	4336	4799	3449	1681	1196	6856	8052	41774	76.8342
Char Bhadrashion	13302	3989	1959	1412	552	847	169	1280	1449	10208	76.7403
Nagarkanda	35629	13657	4203	4082	1139	1255	847	2724	3571	27907	78.3266
Sadarpur	34301	11596	3977	4004	929	1260	227	3037	3264	25030	72.9716
Alphadanga	22321	7892	2136	3692	1265	475	586	1609	2195	17655	79.0959
Modhukhali	44552	18285	3578	6182	1054	1394	952	4383	5335	35828	80.4184
Saltha	34100	12765	3284	4976	1147	1286	734	2277	3011	26469	77.6217

 
