   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	91226	32500	16910	11715	1850	2451	2581	3445	6026	71452	78.3242
Dumuria	63698	25304	3577	9945	1594	2591	3135	6184	9319	52330	82.1533
Khulna Sadar	93006	30587	17900	14500	2250	3086	3490	2556	6046	74369	79.9615
Dacope	30498	14599	1024	3580	305	690	647	2775	3422	23620	77.4477
Terokhada	25552	10025	2534	2393	1085	1374	939	1295	2234	19645	76.8824
Fultala	27140	9783	2754	4760	728	1051	1450	2042	3492	22568	83.1540
Batiaghata	36966	15101	1988	5079	1862	990	1784	1766	3550	28570	77.2872
Paikgachha	55649	23187	1453	7523	1061	2660	1752	5595	7347	43231	77.6851
Rupsha	36794	14506	2309	4392	1217	1002	1788	2626	4414	27840	75.6645
Koyra	39801	20414	1239	3361	444	1113	1486	2758	4244	30815	77.4227

 
