   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15043	6019	1321	2243	170	740	337	777	1114	11607	77.1588
Kawkhali	10201	3875	515	1624	319	1029	101	742	843	8205	80.4333
Rangamati Sadar	17541	6982	1589	2670	832	813	302	1027	1329	14215	81.0387
Baghaichhari	11211	5723	738	1113	368	7	29	482	511	8460	75.4616
Barkal	6134	2546	331	949	192	23	88	255	343	4384	71.4705
Naniarchar	8222	3607	469	914	322	386	206	532	738	6436	78.2778
Jurachhari	3663	1872	97	413	137	6	63	133	196	2721	74.2834
Kaptai	10949	3724	789	1903	262	529	21	774	795	8002	73.0843
Rajasthali	4416	1599	120	623	245	291	140	239	379	3257	73.7545
Belaichhari	4216	2012	132	477	146	111	30	229	259	3137	74.4070

 
