   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82529	30446	6906	13774	1448	3935	1543	3595	5138	61647	74.6974
Uzirpur	46781	19387	2379	5864	1171	3116	758	3839	4597	36514	78.0531
Bakerganj	64384	23895	3577	10410	2481	2370	1719	5513	7232	49965	77.6047
Babuganj	26678	10863	1279	3541	776	1369	632	1692	2324	20152	75.5379
Mehendiganj	49667	16453	4205	9274	1869	2014	2429	1700	4129	37944	76.3968
Gournadi	36093	14827	1941	5084	883	1472	471	3752	4223	28430	78.7687
Muladi	30509	9815	2006	6067	1291	904	500	1356	1856	21939	71.9099
Hizla	25100	7176	2094	6611	963	692	755	622	1377	18913	75.3506
Agailjhara	28196	11586	1553	2830	794	1476	402	3297	3699	21938	77.8054
Banaripara	29092	11416	1374	3024	1253	2343	593	2055	2648	22058	75.8215

 
