   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	20487	9539	1228	2017	215	531	219	2636	2855	16385	79.9775
Bahubal	35674	15769	2442	4311	999	1426	1108	2601	3709	28656	80.3274
Madhabpur	64462	32105	3739	4852	1155	1866	2433	4436	6869	50586	78.4741
Lakhai	29306	12955	2085	3385	512	1257	474	2777	3251	23445	80.0007
Habiganj Sadar	62987	25256	4534	8790	2780	2451	2473	5930	8403	52214	82.8965
Baniachhong	57769	24147	4266	9252	1108	1596	1912	4494	6406	46775	80.9690
Chunarughat	62355	27551	4349	8408	1897	1111	3104	3680	6784	50100	80.3464
Nabiganj	59965	23806	3000	8000	2981	2357	3171	4002	7173	47317	78.9077

 
