   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	54043	21230	4138	8636	1575	2608	2426	4754	7180	45367	83.9461
Fakirhat	29805	11880	2787	3886	1217	1180	624	2663	3287	24237	81.3186
Sarankhola	21921	7972	1474	4898	970	676	1349	717	2066	18056	82.3685
Morralganj	64144	27862	3735	10595	2531	1740	2831	2865	5696	52159	81.3155
Kachua	20058	7971	1546	2818	743	1122	1111	1332	2443	16643	82.9744
Mollahat	27090	10626	1937	3372	1260	697	874	2270	3144	21036	77.6523
Rampal	33597	15120	2586	2880	1079	1093	1738	2651	4389	27147	80.8019
Chitalmari	27335	10139	2246	5135	494	1137	649	1600	2249	21400	78.2879
Mongla	26347	11215	2346	3241	1119	981	1698	1497	3195	22097	83.8691

 
