   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	56077	23473	3526	7277	1774	387	980	3288	4268	40705	72.5877
Bhariab Bazar	51354	22126	5131	6655	999	269	559	2328	2887	38067	74.1267
Austagram	25047	11840	1538	2670	1020	44	34	1452	1486	18598	74.2524
Kishoreganj Sadar	62080	30504	3025	6322	1017	899	1603	3040	4643	46410	74.7584
Hossainpur	36672	16415	1708	4608	1268	563	417	2373	2790	27352	74.5855
Nikli	25750	10648	1652	3173	1842	110	131	1982	2113	19538	75.8757
Bazitpur	42848	20237	3279	3877	1354	152	1010	2151	3161	32060	74.8226
Pakundia	46503	20457	3300	5176	1565	471	1241	1836	3077	34046	73.2125
Itna	31473	15388	2257	2760	856	112	476	1774	2250	23623	75.0580
Kuliarchar	32823	13241	2566	4052	967	187	750	1753	2503	23516	71.6449
Tarail	28875	14715	1473	2328	720	20	483	1541	2024	21280	73.6970
Karimganj	53383	25683	2976	7609	1926	576	839	2600	3439	42209	79.0682
Mithamoin	21669	9940	1384	1902	784	6	441	958	1399	15415	71.1385

 
