   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	53370	20187	4293	8499	1407	1232	543	4284	4827	40445	75.7823
Begumganj	108424	38848	7983	18517	4616	2357	919	9373	10292	82613	76.1944
Companiganj	48640	16719	3511	7034	1965	966	921	2727	3648	33843	69.5785
Sudharam (Sadar)	87714	28269	8595	17302	2263	2569	1000	6714	7714	66712	76.0563
Hatiya	72245	26977	3614	17548	1142	1755	2092	1563	3655	54691	75.7021
Chatkhil	44597	16790	2601	5941	1829	1397	314	3618	3932	32490	72.8524
Subarna Char	51149	16576	4826	9709	839	2546	1176	2818	3994	38490	75.2507
Sonaimuri	63984	25524	4805	9390	2027	814	333	6175	6508	49068	76.6879
Kabirhat	35348	12692	2352	6857	884	1185	186	3106	3292	27262	77.1246

 
