   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	79908	28400	5024	12858	1605	1471	982	3793	4775	54133	67.7442
Uzirpur	45047	18297	1342	5369	1046	467	495	3705	4200	30721	68.1977
Bakerganj	60602	21612	2650	6619	2719	425	887	5800	6687	40712	67.1793
Babuganj	28619	10818	1195	3951	1160	426	467	1618	2085	19635	68.6083
Mehendiganj	55039	19226	3693	5895	2108	485	1691	2696	4387	35794	65.0339
Gournadi	33930	13881	1165	3158	862	386	225	3271	3496	22948	67.6334
Muladi	33157	12031	2527	4641	1671	281	213	1463	1676	22827	68.8452
Hizla	22520	7900	1489	3549	804	187	261	608	869	14798	65.7105
Agailjhara	27469	11778	1286	2002	1100	287	156	3758	3914	20367	74.1454
Banaripara	27240	11121	977	2612	1292	208	179	1766	1945	18155	66.6483

 
