   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	55407	21144	2889	10865	2036	751	959	3112	4071	41756	75.3623
Rayganj	64328	30781	2073	10210	2018	626	1369	2112	3481	49189	76.4659
Tarash	43349	21218	1427	5694	848	775	1221	1100	2321	32283	74.4723
Sirajganj Sadar	80017	34339	5308	15489	2454	551	1190	2128	3318	61459	76.8074
Kamarkhand	27077	11208	1150	4780	1140	408	270	870	1140	19826	73.2208
Chouhali	21160	9354	1103	3549	824	571	250	395	645	16046	75.8318
Ullahpara	120601	50808	7314	23075	2976	1734	1916	4150	6066	91973	76.2622
Belkuchi	51223	25173	3572	4890	1501	183	632	1049	1681	37000	72.2332
Shazadpur	119714	42521	6810	31483	3977	926	319	3695	4014	89731	74.9545

 
