   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33146	14091	1143	3942	271	625	1564	4057	5621	25693	77.5146
Kaharole	33338	13418	595	4444	424	366	1493	5096	6589	25836	77.4972
Fulbari	35130	15698	1565	2146	458	473	2887	3947	6834	27174	77.3527
Khanshama	36890	15485	579	5893	347	735	1576	4262	5838	28877	78.2787
Dinajpur Sadar	93610	37383	6663	10175	1114	1634	6923	7987	14910	71879	76.7856
Hakimpur	19042	8515	1286	1913	259	352	1517	1018	2535	14860	78.0380
Birganj	65504	28105	1370	7289	403	824	3141	7776	10917	48908	74.6641
Ghoraghat	24621	12299	1222	1729	629	242	1504	1681	3185	19306	78.4127
Birol	53832	24596	1533	5081	726	855	2436	6665	9101	41892	77.8199
Chirir Bandar	61175	28045	1409	5694	513	751	3489	7966	11455	47867	78.2460
Parbatipur	79079	31490	4085	10529	881	1063	6629	9107	15736	63784	80.6586
Nawabganj	47841	21700	1430	5945	878	336	3179	2731	5910	36199	75.6652
Birampur	35231	15254	1326	2541	1115	472	3988	2533	6521	27229	77.2870

 
