   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	33735	13965	1631	4914	1133	755	433	2151	2584	24982	74.0537
Pabna Sadar	121624	42294	8976	26595	4157	1897	2556	6152	8708	92627	76.1585
Chatmohor	67612	30313	3730	5547	2561	1313	681	6319	7000	50464	74.6376
Ishwardi	66452	24203	6598	11534	2531	2159	713	4538	5251	52276	78.6673
Faridpur	27109	9887	1700	6077	1054	262	907	1759	2666	21646	79.8480
Sujanagar	58903	21700	3670	7964	3922	2235	355	4451	4806	44297	75.2033
Santhia	84756	35589	3531	17104	2637	1166	989	4466	5455	65482	77.2594
Bera	53123	24155	2702	7727	1745	954	427	2237	2664	39947	75.1972
Bhangoora	27039	12711	1648	2149	1084	161	614	1518	2132	19885	73.5419

 
