   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46273	16252	1727	10290	1554	517	390	3395	3785	34125	73.7471
Matlab (South)	41009	13770	2454	9829	645	509	443	2621	3064	30271	73.8155
Hajiganj	59913	23665	2155	12750	1693	833	528	3888	4416	45512	75.9635
Chandpur Sadar	69315	27041	2806	14124	2162	2169	1056	4666	5722	54024	77.9398
Kachua	76538	26182	3978	15212	1736	1582	1265	5054	6319	55009	71.8715
Faridganj	80506	31869	4759	14027	1757	1665	584	5954	6538	60615	75.2925
Hemchar	18612	7516	648	3408	578	367	198	1562	1760	14277	76.7086
Motlab (North)	56638	21206	3093	8853	1241	1257	273	6017	6290	41940	74.0492

 
