   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	84981	30890	10077	10783	2455	927	759	9051	9810	64942	76.4194
Boalmari	49886	17906	3910	7861	3204	171	1083	3668	4751	37803	75.7788
Bhanga	49026	19718	3973	4989	2640	200	916	4749	5665	37185	75.8475
Char Bhadrashion	12522	3887	1861	1501	652	227	115	1096	1211	9339	74.5807
Nagarkanda	66365	27398	6474	8342	2854	528	845	4289	5134	50730	76.4409
Sadarpur	32531	11015	3571	4113	1237	349	144	2847	2991	23276	71.5502
Alphadanga	21463	7819	1690	3488	883	72	530	1300	1830	15782	73.5312
Modhukhali	41124	16690	2748	4965	1318	275	760	3841	4601	30597	74.4018

 
