   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22201	7417	729	7392	484	342	171	581	752	17116	77.0956
Moheshkhali	49568	22807	1267	8639	887	946	1731	1720	3451	37997	76.6563
Coxs Bazar Sadar	70021	23566	5202	11725	2319	2562	1887	2424	4311	49685	70.9573
Ramu	40582	11566	2029	10539	2181	575	2002	1809	3811	30701	75.6518
Chakaria	71632	28080	3565	18447	1896	1033	466	3080	3546	56567	78.9689
Ukhiya	32100	13311	1018	5623	257	166	369	773	1142	21517	67.0312
Teknaf	38865	12765	1613	11648	270	460	831	863	1694	28450	73.2021
Pekua	26457	7988	466	7279	481	220	281	1047	1328	17762	67.1354

 
