   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49652	17781	4256	6983	1298	336	423	3787	4210	34864	70.2167
Begumganj	96813	37559	5889	14433	2907	407	660	7386	8046	69241	71.5204
Companiganj	43708	14694	2787	7654	1883	630	590	2393	2983	30631	70.0810
Sudharam (Sadar)	82739	25059	6746	15203	1358	904	915	5582	6497	55767	67.4011
Hatiya	59025	19723	2070	14170	762	21	1427	1529	2956	39702	67.2630
Chatkhil	41637	14759	1789	5467	1357	567	200	2451	2651	26590	63.8615
Subarna Char	31076	9510	3710	5481	471	581	748	2102	2850	22603	72.7346
Sonaimuri	56443	22793	3896	6562	1802	243	251	4313	4564	39860	70.6199
Kabirhat	28118	9831	1624	3567	622	222	185	2062	2247	18113	64.4178

 
