   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	112226	36397	11210	20367	4454	5042	3353	6842	10195	87665	78.1147
Chouddagram	86974	33254	4652	17803	3619	2221	907	7351	8258	69807	80.2619
Barura	86837	32002	4348	16296	3114	3055	2089	5673	7762	66577	76.6689
Laksham	55347	22595	3119	9269	823	1060	530	4739	5269	42135	76.1288
Burichong	66109	24476	5539	8486	2887	3828	2113	4658	6771	51987	78.6383
Brahmanpara	40593	15503	2567	6116	1654	1804	641	4306	4947	32591	80.2872
Homna	40190	12629	3469	8370	2183	757	371	2735	3106	30514	75.9244
Muradnagar	112737	39294	8652	19279	4335	4291	968	9097	10065	85916	76.2092
Debidwar	90748	37186	6043	14705	3442	2169	1436	7360	8796	72341	79.7164
Daudkandi	72513	23457	5338	13071	3656	1940	1243	7656	8899	56361	77.7254
Chandina	75704	28621	4323	13447	2402	1282	2699	4500	7199	57274	75.6552
Nangolkot	74797	23240	5150	13646	1624	2451	284	7295	7579	53690	71.7810
Meghna	22232	6967	1453	5527	635	478	129	2341	2470	17530	78.8503
Titash	38204	10693	3542	7986	1961	1224	468	4336	4804	30210	79.0755
Comilla Sadar South	82046	34077	4127	11588	1751	1756	1562	5298	6860	60159	73.3235
Monohargonj	48697	18642	3751	7635	1089	1312	451	4567	5018	37447	76.8980

 
