   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	67812	20749	5765	13103	2255	1785	2681	6989	9670	53327	78.6395
Jessore Sadar	144594	46545	11231	29790	5658	5867	5755	11562	17317	116408	80.5068
Sarsa	77652	25320	5597	18660	1332	2108	2121	5082	7203	60220	77.5511
Keshobpur	58064	19905	2925	13430	1351	2053	2907	4906	7813	47477	81.7667
Bagherpara	46078	18554	2928	6787	1951	2765	1524	4179	5703	38688	83.9620
Monirampur	94208	29014	4305	26926	2593	2623	6422	7798	14220	79681	84.5799
Abhaynagar	56586	16609	3834	12008	1524	1582	2319	6050	8369	43926	77.6270
Chowgachha	54880	17822	4190	10115	1626	1837	2032	6068	8100	43690	79.6101

 
