   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52857	21815	4002	9551	2106	1762	2447	4208	6655	45891	86.8210
Fakirhat	29722	11701	1343	4796	2300	573	776	3129	3905	24618	82.8275
Sarankhola	20535	7388	1281	4534	854	303	1377	676	2053	16413	79.9270
Morralganj	64638	28479	3433	9783	2810	728	3349	3060	6409	51642	79.8942
Kachua	19773	7634	1474	2698	1022	1162	1186	1348	2534	16524	83.5685
Mollahat	25370	10075	1720	3585	1471	376	839	1774	2613	19840	78.2026
Rampal	32947	15518	2399	2792	1024	1063	1662	2202	3864	26660	80.9178
Chitalmari	25622	8838	1805	4676	748	561	700	1547	2247	18875	73.6672
Mongla	25918	11690	2369	3119	411	601	1666	1405	3071	21261	82.0318

 
