   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	60200	22607	3633	9401	2738	3365	1699	5401	7100	48844	81.1362
Bhariab Bazar	56051	21910	2613	8833	2221	3556	924	5299	6223	45356	80.9192
Austagram	29505	10755	1968	4973	1065	1248	413	3359	3772	23781	80.5999
Kishoreganj Sadar	71976	30462	4430	9765	2686	4395	2617	4937	7554	59292	82.3775
Hossainpur	37847	15080	2309	5406	1657	2400	509	2560	3069	29921	79.0578
Nikli	26860	11176	1584	2852	1389	1675	207	3277	3484	22160	82.5019
Bazitpur	44641	20440	3516	4527	1055	1845	1179	3093	4272	35655	79.8705
Pakundia	44249	18775	3155	5328	1652	2465	1747	2472	4219	35594	80.4402
Itna	32716	16081	2224	2485	593	1516	781	2912	3693	26592	81.2813
Kuliarchar	33781	13548	1410	4414	1254	2394	1347	2655	4002	27022	79.9917
Tarail	29251	13128	1978	2808	996	1732	742	2124	2866	23508	80.3665
Karimganj	53683	23261	3118	5981	1788	3342	1362	3973	5335	42825	79.7739
Mithamoin	23864	9690	1516	2421	944	1128	863	2009	2872	18571	77.8201

 
