   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	20238	9206	1072	1965	258	195	222	2503	2725	15421	76.1982
Bahubal	33529	14799	2506	3835	1015	685	1057	2416	3473	26313	78.4783
Madhabpur	62643	30429	3945	4869	1643	1125	2609	4232	6841	48852	77.9848
Lakhai	28393	12447	1983	3274	421	480	383	2391	2774	21379	75.2967
Habiganj Sadar	59834	24113	4377	8441	2351	1531	2432	5485	7917	48730	81.4420
Baniachhong	56857	22924	4171	7648	1179	633	1743	3758	5501	42056	73.9680
Chunarughat	60657	26855	4166	7497	2181	575	3229	3600	6829	48103	79.3033
Nabiganj	59032	23551	3165	8246	3172	2059	3081	3649	6730	46923	79.4874

 
