   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16936	5500	1478	1921	855	556	570	1620	2190	12500	73.8073
Gowainghat	48686	13441	3310	9681	2802	1162	1486	5220	6706	37102	76.2067
Jakiganj	33819	9864	3899	4933	2225	1552	1772	1976	3748	26221	77.5333
Jaintapur	26742	8355	1946	6012	1209	750	809	1631	2440	20712	77.4512
Balaganj	49192	13354	4145	7516	1816	2449	1099	5687	6786	36066	73.3168
Golapganj	44903	14902	6574	3612	1708	1584	1115	4862	5977	34357	76.5138
Sylhet Sadar	86595	29272	9888	9629	2013	4444	1842	6379	8221	63467	73.2918
Biani Bazar	34498	10225	3882	3308	2261	529	1264	2849	4113	24318	70.4910
Kanaighat	47282	13284	4109	8786	2703	928	2509	1768	4277	34087	72.0930
Biswanath	30611	10579	3719	2978	954	1021	710	4011	4721	23972	78.3117
Companiganj	25651	8207	1707	4704	1114	974	170	2318	2488	19194	74.8275
South Shurma	48042	15380	5048	6829	1512	1936	1228	4146	5374	36079	75.0989

 
