   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	85398	35757	4198	11325	1941	1062	558	4718	5276	59559	69.7429
Chouddagram	77946	24035	1905	12366	1336	686	266	4963	5229	45557	58.4469
Barura	71262	29638	2118	10184	1442	610	608	4175	4783	48775	68.4446
Laksham	56873	22250	2223	7758	605	261	233	3366	3599	36696	64.5227
Burichong	51041	20425	2228	6468	1508	578	376	3474	3850	35057	68.6840
Brahmanpara	35261	11013	1288	4429	1154	811	373	2661	3034	21729	61.6233
Homna	35622	8997	1603	6223	1914	463	133	2103	2236	21436	60.1763
Muradnagar	97725	30684	4724	11988	4877	407	707	6795	7502	60182	61.5830
Debidwar	83770	29741	4023	10479	2457	960	609	4889	5498	53158	63.4571
Daudkandi	61505	18337	3197	10342	2365	1044	311	4426	4737	40022	65.0711
Chandina	68063	22101	2650	10554	2033	510	1261	3232	4493	42341	62.2085
Nangolkot	65933	17878	3435	11381	1502	896	202	5375	5577	40669	61.6823
Meghna	19515	4927	726	3614	744	115	66	1509	1575	11701	59.9590
Titash	32138	7802	2718	6123	1189	563	130	2357	2487	20882	64.9760
Comilla Sadar South	68927	26908	2109	8264	1314	494	597	4539	5136	44225	64.1621
Monohargonj	43626	14694	2745	4898	770	301	224	3135	3359	26767	61.3556

 
