   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33930	14104	1306	4084	329	757	2020	4405	6425	27005	79.5903
Kaharole	34399	13306	526	4322	567	799	1910	5569	7479	26999	78.4877
Fulbari	35762	15210	1501	2192	521	1121	3481	4275	7756	28301	79.1371
Khanshama	38619	15923	616	5848	419	1013	1950	4604	6554	30373	78.6478
Dinajpur Sadar	96009	36969	6139	12160	1253	2325	8199	8808	17007	75853	79.0061
Hakimpur	19559	8105	1441	2114	302	440	2003	1130	3133	15535	79.4264
Birganj	67823	27682	1558	7566	467	3245	3726	8929	12655	53173	78.3997
Ghoraghat	25300	12103	1213	2114	659	456	1664	1724	3388	19933	78.7866
Birol	54708	23661	1480	5571	1002	1533	2883	7574	10457	43704	79.8859
Chirir Bandar	63177	28169	1536	6782	540	694	4122	8645	12767	50488	79.9152
Parbatipur	81563	32974	4187	9956	943	1541	7646	9202	16848	66449	81.4695
Nawabganj	48609	21358	1459	6384	865	663	3807	3011	6818	37547	77.2429
Birampur	35862	15253	1384	2714	1256	705	4759	2795	7554	28866	80.4919

 
