   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	30991	13291	2818	2977	1032	976	769	1413	2182	23276	75.1057
Dumuria	61683	26481	3101	6969	1824	1268	2904	5242	8146	47789	77.4752
Khulna Sadar	169790	69566	17585	41454	4115	3050	2019	1700	3719	139489	82.1538
Dacope	31003	17553	890	1807	540	384	344	2667	3011	24185	78.0086
Terokhada	23253	10017	2431	2673	1044	1017	471	658	1129	18311	78.7468
Fultala	24932	10370	2328	4289	709	630	1044	1451	2495	20821	83.5112
Batiaghata	32716	13931	1746	4016	2109	583	1437	1504	2941	25326	77.4117
Paikgachha	53930	28996	1611	6052	1091	688	766	4006	4772	43210	80.1224
Rupsha	34724	14518	2168	4236	1774	780	1230	1769	2999	26475	76.2441
Koyra	40388	23166	1022	2899	553	764	869	2297	3166	31570	78.1668

 
