   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17274	5844	1440	2024	710	559	524	1657	2181	12758	73.8567
Gowainghat	50048	13133	3181	10123	2921	1547	1571	5694	7265	38170	76.2668
Jakiganj	34462	9602	3435	4740	2080	1911	1821	2235	4056	25824	74.9347
Jaintapur	27872	9012	2027	6341	1181	972	894	1811	2705	22238	79.7862
Balaganj	49774	13813	4569	7737	1761	2460	1113	6016	7129	37469	75.2783
Golapganj	46518	15390	6681	3738	1644	1983	1185	5164	6349	35785	76.9272
Sylhet Sadar	75292	25863	6495	9307	1533	4906	1563	6792	8355	56459	74.9867
Biani Bazar	35050	10769	4064	3351	2286	688	1307	3131	4438	25596	73.0271
Kanaighat	48153	13924	4199	9099	2376	1345	2628	1916	4544	35487	73.6963
Biswanath	30598	10288	3578	2976	776	1172	737	4247	4984	23774	77.6979
Companiganj	26360	8335	1600	4582	1119	1392	189	2689	2878	19906	75.5159
South Shurma	51993	17110	5638	7365	1475	2459	1286	4562	5848	39895	76.7315

 
