   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	87956	30670	7175	14304	1832	2793	1605	3968	5573	62347	70.8843
Uzirpur	45422	19820	2219	7009	1201	1580	747	3509	4256	36085	79.4439
Bakerganj	60249	21344	3172	9395	2382	599	1342	5030	6372	43264	71.8087
Babuganj	27260	10635	1130	4471	647	729	554	1426	1980	19592	71.8709
Mehendiganj	54634	18784	4201	9395	2071	1099	2420	2308	4728	40278	73.7233
Gournadi	34089	13838	1436	4670	961	883	324	3428	3752	25540	74.9215
Muladi	32272	11771	2406	7094	1674	357	355	1554	1909	25211	78.1204
Hizla	22853	7469	1504	5894	1029	344	454	643	1097	17337	75.8631
Agailjhara	27696	11805	1383	2714	932	539	344	3295	3639	21012	75.8666
Banaripara	27576	11927	1217	3271	1286	724	330	1786	2116	20541	74.4887

 
