   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56553	21229	4770	11873	1731	1256	1118	2451	3569	44428	78.5599
Rayganj	68140	30028	3462	13060	2135	916	1778	2262	4040	53641	78.7217
Tarash	44583	21683	2027	6511	935	610	1618	1369	2987	34753	77.9512
Sirajganj Sadar	111030	40550	14930	22118	2551	1018	1682	2192	3874	85041	76.5928
Kamarkhand	28523	11716	2095	5124	804	948	559	1026	1585	22272	78.0844
Chouhali	19196	6707	1560	4042	946	696	304	705	1009	14960	77.9329
Ullahpara	118757	49513	8544	22196	2322	2066	2878	4027	6905	91546	77.0868
Belkuchi	68280	31116	8607	9604	1321	641	819	1402	2221	53510	78.3685
Shazadpur	110634	37575	8390	29621	4087	1399	1370	3881	5251	86323	78.0257

 
