   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50753	18772	4135	7939	1277	491	490	3962	4452	37066	73.0321
Begumganj	102123	38231	7099	16963	3705	821	849	8675	9524	76343	74.7559
Companiganj	45550	16321	3314	6658	1949	631	874	2677	3551	32424	71.1833
Sudharam (Sadar)	87989	28668	8493	17368	1802	1745	1071	6397	7468	65544	74.4911
Hatiya	61874	21615	2679	15418	870	283	1995	1430	3425	44290	71.5810
Chatkhil	43715	16004	2218	5711	1766	857	300	3304	3604	30160	68.9923
Subarna Char	36049	11247	4218	5915	492	1442	920	2448	3368	26682	74.0159
Sonaimuri	59660	24070	4321	7992	1963	462	335	5422	5757	44565	74.6983
Kabirhat	29125	10678	1859	4479	767	367	197	2550	2747	20897	71.7494

 
