   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52098	22311	3645	8805	2246	1614	1760	3500	5260	43881	84.2278
Fakirhat	29431	12338	2017	4822	1692	359	390	2627	3017	24245	82.3791
Sarankhola	19920	7155	954	4430	925	163	1019	676	1695	15322	76.9177
Morralganj	62741	27245	2601	8493	2893	516	2897	3012	5909	47657	75.9583
Kachua	19541	7806	1442	2511	1151	531	960	1176	2136	15577	79.7144
Mollahat	24409	10478	1563	3080	1751	263	534	1340	1874	19009	77.8770
Rampal	32812	15661	2141	2861	1166	469	1417	1805	3222	25520	77.7764
Chitalmari	24364	7887	1645	4571	1705	444	619	1557	2176	18428	75.6362
Mongla	29166	13458	2148	4089	634	589	1567	1448	3015	23933	82.0579

 
