   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	57846	21905	4993	11330	1859	2000	1118	2594	3712	45799	79.1740
Rayganj	68552	29628	3634	12908	2500	1809	1763	2401	4164	54643	79.7103
Tarash	45507	21731	2077	6243	1236	1274	1674	1644	3318	35879	78.8428
Sirajganj Sadar	112640	43361	15800	22067	3004	2219	1712	2414	4126	90577	80.4128
Kamarkhand	29238	12024	2127	5046	948	1293	564	1148	1712	23150	79.1778
Chouhali	19154	6541	1520	3917	1132	952	349	951	1300	15362	80.2026
Ullahpara	121378	53839	9500	22617	3313	2786	2793	4358	7151	99206	81.7331
Belkuchi	69229	31389	8508	10398	1555	1200	813	1592	2405	55455	80.1037
Shazadpur	113026	39696	8878	28848	5385	3347	1474	4165	5639	91793	81.2141

 
