   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43245	17097	3856	4934	449	1233	537	6008	6545	34114	78.8854
Poba (Sadar)	69565	18874	5339	15576	893	2619	820	13045	13865	57166	82.1764
Mohanpur	40860	16681	2146	7563	625	1004	896	4143	5039	33058	80.9055
Puthiya	48575	18477	4185	6016	495	1219	319	7962	8281	38673	79.6150
Bagmara	95658	39205	6435	14140	2258	2973	3031	9154	12185	77196	80.7000
Charghat	47398	18953	3545	7505	946	837	396	6129	6525	38311	80.8283
Boalia	99600	38485	32560	10273	485	744	542	4895	5437	87984	88.3373
Tanore	44311	18375	2266	5153	622	2681	1288	6466	7754	36851	83.1645
Godagari	66910	20045	5892	12361	1331	1599	2336	12172	14508	55736	83.3000
Bagha	42101	13877	3570	8255	531	1924	312	6466	6778	34935	82.9790

 
