   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	20030	9190	1157	1834	179	244	207	2491	2698	15302	76.3954
Bahubal	35397	15798	2741	4239	957	1115	1085	2522	3607	28457	80.3938
Madhabpur	63322	31283	3736	4945	1326	1658	2418	4278	6696	49644	78.3993
Lakhai	28943	12934	2095	3351	491	1038	450	2585	3035	22944	79.2731
Habiganj Sadar	61898	24756	4862	8635	2458	2127	2439	5714	8153	50991	82.3791
Baniachhong	57050	24141	4319	8814	1108	1149	1856	4238	6094	45625	79.9737
Chunarughat	61492	27356	4209	7814	1890	818	3107	3614	6721	48808	79.3729
Nabiganj	59344	23255	3046	7936	3022	2300	3141	3873	7014	46573	78.4797

 
