   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	18766	7088	746	1363	222	93	155	2035	2190	11702	62.3575
Bahubal	32137	13923	2515	3284	1301	397	926	2185	3111	24531	76.3326
Madhabpur	57824	27799	3909	4770	2398	961	2373	3780	6153	45990	79.5344
Lakhai	26563	10442	1865	2896	346	259	180	2045	2225	18033	67.8877
Habiganj Sadar	55337	23767	4492	6842	2279	837	2024	4373	6397	44614	80.6224
Baniachhong	53139	19057	3625	5297	1176	147	1386	2619	4005	33307	62.6790
Chunarughat	56421	24658	3637	6420	2343	785	2964	3454	6418	44261	78.4477
Nabiganj	52585	19510	2071	7750	3603	1405	2699	3014	5713	40052	76.1662

 
