   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	21612	7303	431	6363	453	67	44	462	506	15123	69.9750
Moheshkhali	47187	19584	1020	5834	791	243	1005	1622	2627	30099	63.7866
Coxs Bazar Sadar	67304	22508	4446	8808	3259	1297	1357	2454	3811	44129	65.5667
Ramu	38205	11199	1960	8177	2087	312	1238	1615	2853	26588	69.5930
Chakaria	66041	26446	2579	12169	1929	341	116	2873	2989	46453	70.3396
Ukhiya	13542	5710	591	1640	179	84	121	402	523	8727	64.4440
Teknaf	27336	7121	1733	6116	352	455	239	629	868	16645	60.8904
Pekua	12404	4777	170	2382	431	34	81	719	800	8594	69.2841

 
