   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46602	16444	1784	10528	1568	558	395	3510	3905	34787	74.6470
Matlab (South)	42076	14059	2465	9834	690	581	465	2718	3183	30812	73.2294
Hajiganj	60682	23969	2153	12916	1746	845	561	4025	4586	46215	76.1593
Chandpur Sadar	69945	27408	2849	14232	2329	2432	1103	4748	5851	55101	78.7776
Kachua	76925	26240	4043	15284	1880	1535	1310	5204	6514	55496	72.1430
Faridganj	80894	32150	4796	14129	1861	1841	606	6119	6725	61502	76.0279
Hemchar	18692	7615	633	3459	573	355	211	1570	1781	14416	77.1239
Motlab (North)	56927	21589	3291	9047	1196	1449	275	6161	6436	43008	75.5494

 
