   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	29054	13143	1014	2895	847	493	1244	1673	2917	21309	73.3427
Kalmakanda	45332	20528	1988	3777	1064	552	1185	1704	2889	30798	67.9388
Modan	27714	13275	809	1720	727	436	845	1130	1975	18942	68.3481
Purbadhala	56109	25681	1095	6719	1640	1365	1522	3371	4893	41393	73.7725
Kendua	53843	23285	975	4317	1841	703	1383	4088	5471	36592	67.9606
Netrokona Sadar	64140	26273	2890	5970	1478	1498	3180	5250	8430	46539	72.5585
Durgapur	42390	16054	976	5823	1963	1260	1378	3530	4908	30984	73.0927
Barhatta	31155	14202	1171	2225	1389	402	1047	1784	2831	22220	71.3208
Mohonganj	32714	15002	1441	2630	1862	273	965	1776	2741	23949	73.2072
Khaliajhuri	12624	4702	1185	1327	355	238	205	821	1026	8833	69.9699

 
