   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17751	7547	976	1703	425	134	128	2114	2242	13027	73.3874
Bahubal	31499	13150	2509	3189	1427	459	724	2070	2794	23528	74.6944
Madhabpur	56660	27605	3688	4735	2609	969	2265	3624	5889	45495	80.2947
Lakhai	25835	10411	2511	3514	507	102	127	1944	2071	19116	73.9926
Habiganj Sadar	54240	24102	4259	6248	2089	742	1692	4003	5695	43135	79.5262
Baniachhong	49722	19494	4655	5798	1637	120	1344	2784	4128	35832	72.0647
Chunarughat	55035	24186	3172	6338	2418	723	2748	3306	6054	42891	77.9340
Nabiganj	50833	19235	2010	7945	3859	1341	2483	2795	5278	39668	78.0359

 
