   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	42858	13414	726	8931	1609	214	241	2094	2335	27229	63.5331
Matlab (South)	40255	11465	1335	8815	508	78	181	2360	2541	24742	61.4632
Hajiganj	56197	20723	1808	9837	1424	517	323	2925	3248	37557	66.8310
Chandpur Sadar	64123	22953	1312	10839	1301	475	658	4063	4721	41601	64.8769
Kachua	71505	23855	2380	12464	1251	582	702	3961	4663	45195	63.2054
Faridganj	76572	26868	2510	11033	1243	680	333	5009	5342	47676	62.2630
Hemchar	18535	6882	394	2783	486	221	70	1581	1651	12417	66.9922
Motlab (North)	54979	18778	1748	7291	872	267	161	5806	5967	34923	63.5206

 
