   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44400	14628	1306	9015	1489	205	314	2991	3305	29948	67.4505
Matlab (South)	41249	12808	2057	9971	617	353	339	2416	2755	28561	69.2405
Hajiganj	57914	21660	1906	11337	1505	497	393	3217	3610	40515	69.9572
Chandpur Sadar	66434	24853	2037	13105	1451	982	748	4150	4898	47326	71.2376
Kachua	73407	25374	3032	14033	1301	690	950	4378	5328	49758	67.7837
Faridganj	77717	30165	3708	12580	1519	874	452	5285	5737	54583	70.2330
Hemchar	18058	7062	472	2949	527	332	105	1483	1588	12930	71.6026
Motlab (North)	55555	19601	2329	8637	1097	389	221	6224	6445	38498	69.2971

 
