   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	21390	7431	486	5986	349	71	41	432	473	14796	69.1725
Moheshkhali	44607	19157	705	5943	607	256	835	1655	2490	29158	65.3664
Coxs Bazar Sadar	66880	18111	4252	13314	2178	1238	1347	2408	3755	42848	64.0670
Ramu	38140	11006	1847	7562	2055	290	1106	1578	2684	25444	66.7121
Chakaria	66871	25882	2556	12530	1983	373	106	2944	3050	46374	69.3484
Ukhiya	12249	4800	492	1386	150	72	100	348	448	7348	59.9886
Teknaf	24724	7036	771	5183	347	431	220	591	811	14579	58.9670
Pekua	12402	4827	333	1990	385	36	65	712	777	8348	67.3117

 
