   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	52325	20016	4322	8425	1377	785	525	4208	4733	39658	75.7917
Begumganj	106437	40035	8035	18859	4270	1202	903	9210	10113	82514	77.5238
Companiganj	47611	16428	3441	6810	1968	726	945	2796	3741	33114	69.5512
Sudharam (Sadar)	86974	28189	8757	17501	2276	2198	956	6884	7840	66761	76.7597
Hatiya	64682	24361	3239	17191	1049	190	2057	1497	3554	49584	76.6581
Chatkhil	45091	16585	2300	6102	1861	1245	324	3705	4029	32122	71.2382
Subarna Char	48312	15545	5163	9355	617	2003	1047	2669	3716	36399	75.3415
Sonaimuri	62045	25095	4651	8885	2027	507	347	6044	6391	47556	76.6476
Kabirhat	30071	11516	2146	5275	872	452	198	2999	3197	23458	78.0087

 
