   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33127	14073	1134	3918	272	649	1563	4053	5616	25662	77.4655
Kaharole	33310	13419	595	4417	408	369	1488	5091	6579	25787	77.4152
Fulbari	35109	15615	1573	2125	461	492	2897	3989	6886	27152	77.3363
Khanshama	36805	15557	573	5770	350	759	1573	4254	5827	28836	78.3481
Dinajpur Sadar	93537	37392	6632	10036	1109	1657	6904	7964	14868	71694	76.6477
Hakimpur	19008	8515	1271	1912	259	356	1505	1014	2519	14832	78.0303
Birganj	65378	28089	1366	7258	403	839	3128	7716	10844	48799	74.6413
Ghoraghat	24584	12281	1216	1722	624	243	1505	1663	3168	19254	78.3192
Birol	53783	24568	1537	5018	736	874	2431	6657	9088	41821	77.7588
Chirir Bandar	61198	28183	1406	5599	527	781	3448	7957	11405	47901	78.2722
Parbatipur	79003	31476	4036	10463	870	1075	6616	9100	15716	63636	80.5488
Nawabganj	47818	21751	1372	5886	890	341	3175	2725	5900	36140	75.5782
Birampur	35211	15265	1317	2527	1103	475	3973	2530	6503	27190	77.2202

 
